Time,Extension,Load,
75.12,9.0116,40.51227,
75.14,9.01363,40.65313,
75.16,9.016,40.81573,
75.18,9.01868,40.82934,
75.2,9.02146,40.74673,
75.22,9.02402,40.54924,
75.24,9.02621,40.42786,
75.26,9.02834,40.57671,
75.28,9.03077,40.87944,
75.3,9.03346,41.00063,
75.32,9.03615,40.93923,
75.34,9.03862,40.7585,
75.36,9.04076,40.59589,
75.38,9.04266,40.60294,
75.4,9.04469,40.81144,
75.42,9.04709,41.01961,
75.44,9.04981,41.05571,
75.46,9.05262,40.90544,
75.48,9.05519,40.75032,
75.5,9.0574,40.60184,
75.52,9.05955,40.67984,
75.54,9.06198,40.82346,
75.56,9.06463,40.80666,
75.58,9.06725,40.71704,
75.6,9.06971,40.63092,
75.62,9.07188,40.56107,
75.64,9.07385,40.57473,
75.66,9.07594,40.75703,
75.68,9.0784,41.01061,
75.7,9.08114,41.06659,
75.72,9.08391,40.96782,
75.74,9.08639,40.8217,
75.76,9.08854,40.78218,
75.78,9.09068,40.90483,
75.8,9.09315,41.04757,
75.82,9.09585,41.0476,
75.84,9.09852,40.95422,
75.86,9.10099,40.85684,
75.88,9.10311,40.73627,
75.9,9.10504,40.76971,
75.92,9.10714,40.97399,
75.94,9.10962,41.1073,
75.96,9.11235,41.09899,
75.98,9.11508,41.05547,
76,9.11752,40.9319,
76.02,9.11967,40.88579,
76.04,9.12185,41.06359,
76.06,9.12436,41.28347,
76.08,9.12706,41.30793,
76.1,9.12971,41.25477,
76.12,9.13216,41.14426,
76.14,9.13428,40.99601,
76.16,9.13623,40.99398,
76.18,9.13836,41.10971,
76.2,9.14088,41.2747,
76.22,9.14362,41.34052,
76.24,9.14633,41.26786,
76.26,9.14874,41.13556,
76.28,9.15089,41.09114,
76.3,9.15314,41.24001,
76.32,9.15572,41.40397,
76.34,9.15843,41.37311,
76.36,9.16105,41.28373,
76.38,9.16343,41.22464,
76.4,9.16548,41.12041,
76.42,9.16741,41.15641,
76.44,9.16958,41.41387,
76.46,9.17214,41.58621,
76.48,9.17491,41.51465,
76.5,9.1776,41.33812,
76.52,9.17996,41.15775,
76.54,9.18209,41.13403,
76.56,9.18433,41.32174,
76.58,9.18686,41.39037,
76.6,9.18951,41.39392,
76.62,9.1921,41.39267,
76.64,9.19451,41.36458,
76.66,9.1966,41.25979,
76.68,9.19857,41.31076,
76.7,9.20077,41.49773,
76.72,9.20333,41.63554,
76.74,9.20606,41.66975,
76.76,9.20872,41.60263,
76.78,9.21106,41.48846,
76.8,9.21317,41.46064,
76.82,9.21543,41.56564,
76.84,9.21801,41.62547,
76.86,9.22071,41.57697,
76.88,9.22333,41.45764,
76.9,9.22571,41.35603,
76.92,9.22775,41.25985,
76.94,9.22971,41.33281,
76.96,9.23195,41.58201,
76.98,9.23453,41.7478,
77,9.23725,41.80513,
77.02,9.23987,41.72688,
77.04,9.24218,41.55731,
77.06,9.24432,41.51754,
77.08,9.24664,41.6673,
77.1,9.24924,41.79097,
77.12,9.25192,41.77887,
77.14,9.25453,41.63094,
77.16,9.25688,41.05218,
77.18,9.25892,40.69613,
77.2,9.26091,40.86403,
77.22,9.2632,41.19761,
77.24,9.26582,41.36384,
77.26,9.26856,41.42094,
77.28,9.27116,41.27134,
77.3,9.27343,40.76556,
77.32,9.27555,40.58095,
77.34,9.27787,40.80922,
77.36,9.2805,41.09062,
77.38,9.2832,41.18324,
77.4,9.28576,41.21726,
77.42,9.28805,41.15602,
77.44,9.29003,41.08403,
77.46,9.29203,41.21523,
77.48,9.29437,41.39878,
77.5,9.29704,41.46671,
77.52,9.29981,41.46556,
77.54,9.30242,41.44238,
77.56,9.30469,41.40314,
77.58,9.30681,41.46724,
77.6,9.30914,41.62608,
77.62,9.31173,41.72525,
77.64,9.31437,41.67686,
77.66,9.31693,41.58057,
77.68,9.31924,41.51538,
77.7,9.32126,41.45417,
77.72,9.3233,41.57023,
77.74,9.32568,41.78275,
77.76,9.32836,41.75666,
77.78,9.3311,41.42484,
77.8,9.33362,41.24136,
77.82,9.3358,41.18532,
77.84,9.3379,41.37362,
77.86,9.34029,41.63919,
77.88,9.34295,41.7475,
77.9,9.34564,41.65246,
77.92,9.34819,41.48564,
77.94,9.35045,41.2798,
77.96,9.35242,39.17008,
77.98,9.35444,37.13682,
78,9.3568,37.31698,
78.02,9.35948,38.34134,
78.04,9.36224,39.18705,
78.06,9.36478,39.56611,
78.08,9.36699,39.70482,
78.1,9.36914,39.88146,
78.12,9.37154,40.13716,
78.14,9.37417,40.14627,
78.16,9.37681,40.12941,
78.18,9.3793,40.30323,
78.2,9.38149,40.38773,
78.22,9.38344,40.41496,
78.24,9.38551,40.65368,
78.26,9.38797,40.89537,
78.28,9.39073,40.94051,
78.3,9.39352,40.91215,
78.32,9.39604,40.81845,
78.34,9.39821,40.77208,
78.36,9.40035,40.95499,
78.38,9.40276,41.22945,
78.4,9.40539,41.33431,
78.42,9.40799,41.29426,
78.44,9.41046,41.25796,
78.46,9.41265,41.20687,
78.48,9.41464,41.21978,
78.5,9.41676,41.43375,
78.52,9.41925,41.67628,
78.54,9.42202,41.77423,
78.56,9.42478,41.75629,
78.58,9.42725,41.62253,
78.6,9.42938,41.50421,
78.62,9.43152,41.57951,
78.64,9.43394,41.72771,
78.66,9.43656,41.74696,
78.68,9.43918,41.73079,
78.7,9.44165,41.67225,
78.72,9.44384,41.58923,
78.74,9.44583,41.60395,
78.76,9.44798,41.79554,
78.78,9.4505,41.90823,
78.8,9.45323,41.88114,
78.82,9.45593,41.82172,
78.84,9.45835,41.68413,
78.86,9.4605,41.66405,
78.88,9.4627,41.82235,
78.9,9.46523,41.99674,
78.92,9.46792,42.03545,
78.94,9.47056,41.99625,
78.96,9.47296,41.92123,
78.98,9.47504,41.76265,
79,9.47698,41.78714,
79.02,9.47914,42.00411,
79.04,9.48169,42.15032,
79.06,9.48446,42.17399,
79.08,9.48719,42.10511,
79.1,9.4896,41.88945,
79.12,9.49173,41.83057,
79.14,9.49395,41.98793,
79.16,9.49649,42.16439,
79.18,9.49917,42.16258,
79.2,9.50177,42.04601,
79.22,9.50412,41.85115,
79.24,9.50616,41.72361,
79.26,9.50811,41.8028,
79.28,9.51033,41.97064,
79.3,9.51293,42.11404,
79.32,9.51571,42.1404,
79.34,9.51844,42.07188,
79.36,9.52085,41.96712,
79.38,9.52296,41.93644,
79.4,9.52515,42.04686,
79.42,9.52763,42.15238,
79.44,9.53026,42.15306,
79.46,9.53284,42.10281,
79.48,9.53522,42.01772,
79.5,9.5373,41.96962,
79.52,9.53929,42.04733,
79.54,9.54155,42.24355,
79.56,9.54416,42.36747,
79.58,9.54695,42.39374,
79.6,9.54961,42.29525,
79.62,9.55189,42.14312,
79.64,9.55394,42.13942,
79.66,9.55618,42.33091,
79.68,9.55877,42.47578,
79.7,9.5615,42.50275,
79.72,9.56413,42.49954,
79.74,9.56649,42.42684,
79.76,9.56852,42.35752,
79.78,9.57049,42.39461,
79.8,9.57274,42.62999,
79.82,9.57534,42.78442,
79.84,9.5781,42.73428,
79.86,9.58077,42.5192,
79.88,9.5831,42.23144,
79.9,9.58523,42.13021,
79.92,9.58755,42.06494,
79.94,9.59016,41.94795,
79.96,9.59282,41.79719,
79.98,9.59534,41.64325,
80,9.5976,41.51754,
80.02,9.59958,41.42828,
80.04,9.60154,41.54533,
80.06,9.60383,41.74919,
80.08,9.60651,41.74901,
80.1,9.60936,41.4213,
80.12,9.61206,41.06281,
80.14,9.61433,40.89676,
80.16,9.61641,41.0664,
80.18,9.61872,41.36244,
80.2,9.62133,41.44312,
80.22,9.624,41.4507,
80.24,9.62653,41.45712,
80.26,9.6288,41.42439,
80.28,9.63082,41.40803,
80.3,9.63284,41.49237,
80.32,9.63517,41.53676,
80.34,9.63785,41.46716,
80.36,9.64065,41.34212,
80.38,9.64329,41.05954,
80.4,9.64554,40.89413,
80.42,9.64765,41.06374,
80.44,9.65001,41.35477,
80.46,9.65264,41.48627,
80.48,9.6553,41.45527,
80.5,9.65782,41.42633,
80.52,9.66006,41.33899,
80.54,9.66202,41.36132,
80.56,9.66404,41.60143,
80.58,9.66639,41.89187,
80.6,9.66907,42.01109,
80.62,9.67186,42.00853,
80.64,9.67443,41.93047,
80.66,9.67662,41.87052,
80.68,9.67872,42.00762,
80.7,9.68111,42.20808,
80.72,9.6838,42.26332,
80.74,9.68652,42.16279,
80.76,9.68903,41.94994,
80.78,9.6912,41.67696,
80.8,9.69311,41.46242,
80.82,9.69512,41.7298,
80.84,9.6975,42.14871,
80.86,9.70023,42.24509,
80.88,9.70304,41.99334,
80.9,9.70562,41.77892,
80.92,9.70782,41.68357,
80.94,9.70994,41.82491,
80.96,9.71235,42.01707,
80.98,9.71498,42.10514,
81,9.71759,42.11304,
81.02,9.72005,42.09095,
81.04,9.72225,42.07247,
81.06,9.72424,42.16632,
81.08,9.72633,42.42445,
81.1,9.72876,42.55145,
81.12,9.7315,42.44686,
81.14,9.73429,42.31337,
81.16,9.7368,42.08997,
81.18,9.73897,41.92715,
81.2,9.7411,42.0352,
81.22,9.74355,42.22309,
81.24,9.74623,42.29282,
81.26,9.74889,42.26028,
81.28,9.75138,42.19106,
81.3,9.75353,42.09364,
81.32,9.75547,42.12379,
81.34,9.75755,42.35666,
81.36,9.76,42.56629,
81.38,9.76273,42.61634,
81.4,9.76548,42.47969,
81.42,9.76797,42.28408,
81.44,9.77013,42.19555,
81.46,9.77231,42.3665,
81.48,9.77479,42.45109,
81.5,9.77747,42.43776,
81.52,9.78011,42.43665,
81.54,9.78255,42.40792,
81.56,9.78469,42.30471,
81.58,9.78663,42.3489,
81.6,9.78875,42.58524,
81.62,9.79127,42.77711,
81.64,9.79403,42.84864,
81.66,9.79675,42.76355,
81.68,9.79916,42.61412,
81.7,9.8013,42.52664,
81.72,9.80352,42.67689,
81.74,9.80607,42.82279,
81.76,9.80878,42.82722,
81.78,9.81142,42.78264,
81.8,9.81383,42.71745,
81.82,9.81591,42.55916,
81.84,9.81784,42.5308,
81.86,9.82,42.7463,
81.88,9.82253,42.9525,
81.9,9.82527,43.01257,
81.92,9.82795,42.93827,
81.94,9.83033,42.72627,
81.96,9.83246,42.62083,
81.98,9.83469,42.80067,
82,9.83723,43.05474,
82.02,9.83989,43.14491,
82.04,9.8425,43.10653,
82.06,9.84492,42.98168,
82.08,9.84702,42.84993,
82.1,9.84898,42.83029,
82.12,9.85116,43.03043,
82.14,9.8537,43.11408,
82.16,9.85643,42.97583,
82.18,9.85909,42.83413,
82.2,9.86146,42.7015,
82.22,9.8636,42.72717,
82.24,9.86586,42.96885,
82.26,9.86844,43.18661,
82.28,9.87112,43.23669,
82.3,9.87373,43.13195,
82.32,9.8761,42.92527,
82.34,9.87815,42.73981,
82.36,9.88011,42.75761,
82.38,9.88235,43.02533,
82.4,9.88494,43.25471,
82.42,9.8877,43.13935,
82.44,9.89034,42.64136,
82.46,9.89266,42.20167,
82.48,9.89478,42.06094,
82.5,9.89705,42.17829,
82.52,9.89963,42.23006,
82.54,9.90232,42.2073,
82.56,9.90493,42.04489,
82.58,9.90731,41.86651,
82.6,9.90937,41.74912,
82.62,9.91137,41.83332,
82.64,9.91364,42.03466,
82.66,9.91623,42.19169,
82.68,9.91895,42.1894,
82.7,9.92154,42.00499,
82.72,9.92382,41.7539,
82.74,9.92592,41.64838,
82.76,9.92823,41.82233,
82.78,9.93085,42.05121,
82.8,9.93355,42.116,
82.82,9.93614,42.08919,
82.84,9.93846,41.968,
82.86,9.94047,41.81255,
82.88,9.94245,41.73146,
82.9,9.94477,41.88804,
82.92,9.94744,42.12259,
82.94,9.9502,42.19054,
82.96,9.9528,42.14303,
82.98,9.95505,42.0954,
83,9.95716,42.15749,
83.02,9.95947,42.43965,
83.04,9.96205,42.54678,
83.06,9.96472,42.44564,
83.08,9.9673,42.35823,
83.1,9.96963,42.34026,
83.12,9.97167,42.358,
83.14,9.97371,42.50729,
83.16,9.97606,42.71173,
83.18,9.97873,42.83077,
83.2,9.98148,42.72862,
83.22,9.98403,42.49417,
83.24,9.98623,42.35859,
83.26,9.98834,42.4388,
83.28,9.99071,42.68532,
83.3,9.99334,42.88097,
83.32,9.99602,42.94647,
83.34,9.99857,42.89,
83.36,10.00083,42.69444,
83.38,10.00281,42.51239,
83.4,10.00483,42.57017,
83.42,10.00719,42.68068,
83.44,10.00988,40.7988,
83.46,10.01265,38.78482,
83.48,10.01521,38.54826,
83.5,10.01743,39.10661,
83.52,10.01956,39.84038,
83.54,10.02195,40.50621,
83.56,10.02457,40.92152,
83.58,10.02722,41.06267,
83.6,10.02972,41.09201,
83.62,10.03193,40.99908,
83.64,10.03388,40.90295,
83.66,10.03594,41.01681,
83.68,10.03837,41.02003,
83.7,10.0411,40.6782,
83.72,10.04386,40.31412,
83.74,10.04639,40.13779,
83.76,10.04859,40.20575,
83.78,10.05074,40.4371,
83.8,10.05315,40.51468,
83.82,10.05578,40.39412,
83.84,10.05839,40.31367,
83.86,10.06085,40.11008,
83.88,10.06304,39.97569,
83.9,10.06502,39.95415,
83.92,10.06713,40.18706,
83.94,10.0696,40.42467,
83.96,10.07237,40.52005,
83.98,10.07515,40.23888,
84,10.07763,39.92885,
84.02,10.07978,39.95876,
84.04,10.0819,40.32103,
84.06,10.08431,40.48099,
84.08,10.08694,40.37436,
84.1,10.08957,40.16859,
84.12,10.09205,40.10786,
84.14,10.09424,40.05321,
84.16,10.09623,40.20184,
84.18,10.09837,40.53246,
84.2,10.10088,40.78516,
84.22,10.10363,40.85935,
84.24,10.10635,40.80276,
84.26,10.10879,40.70796,
84.28,10.11092,40.71584,
84.3,10.1131,41.06389,
84.32,10.1156,41.45424,
84.34,10.1183,41.64938,
84.36,10.12095,41.65142,
84.38,10.12337,41.68375,
84.4,10.12545,41.66186,
84.42,10.12739,41.77583,
84.44,10.12955,42.054,
84.46,10.1321,42.20409,
84.48,10.13489,42.20708,
84.5,10.13765,42.18944,
84.52,10.14008,42.11355,
84.54,10.14219,42.03982,
84.56,10.14437,42.17359,
84.58,10.14687,42.41402,
84.6,10.14954,42.47701,
84.62,10.15214,42.40815,
84.64,10.1545,42.40475,
84.66,10.15656,42.37486,
84.68,10.15851,42.45651,
84.7,10.16073,42.65095,
84.72,10.16332,42.78337,
84.74,10.16609,42.73351,
84.76,10.16882,42.67481,
84.78,10.17124,42.54917,
84.8,10.17336,42.57226,
84.82,10.17554,42.83248,
84.84,10.17801,43.01728,
84.86,10.18063,42.73082,
84.88,10.18321,42.42945,
84.9,10.18561,42.31044,
84.92,10.1877,42.32981,
84.94,10.1897,42.5091,
84.96,10.19193,42.88874,
84.98,10.19452,43.04586,
85,10.19729,42.95266,
85.02,10.19996,42.82021,
85.04,10.20227,42.62159,
85.06,10.20434,42.60514,
85.08,10.20657,42.76107,
85.1,10.20916,42.55976,
85.12,10.2119,42.50923,
85.14,10.21455,42.47058,
85.16,10.21692,42.31018,
85.18,10.21895,42.0533,
85.2,10.2209,42.04145,
85.22,10.22312,41.38898,
85.24,10.22571,40.60076,
85.26,10.22849,40.47103,
85.28,10.23118,40.44666,
85.3,10.23352,40.44891,
85.32,10.23564,40.62688,
85.34,10.23794,40.89495,
85.36,10.24057,41.09368,
85.38,10.24326,41.22135,
85.4,10.24579,41.40007,
85.42,10.24804,41.53831,
85.44,10.25002,41.66747,
85.46,10.25197,41.8587,
85.48,10.25426,41.99148,
85.5,10.25693,42.0406,
85.52,10.25976,42.08075,
85.54,10.26246,42.05448,
85.56,10.26474,42.01954,
85.58,10.26683,42.12953,
85.6,10.26913,42.41621,
85.62,10.27174,42.57087,
85.64,10.27439,42.55,
85.66,10.27692,42.53406,
85.68,10.2792,42.48972,
85.7,10.28122,42.49717,
85.72,10.28322,42.72381,
85.74,10.28553,43.07776,
85.76,10.2882,43.25763,
85.78,10.29103,43.17495,
85.8,10.29369,42.97149,
85.82,10.29595,42.83678,
85.84,10.29803,42.97487,
85.86,10.30035,43.32965,
85.88,10.30296,43.5008,
85.9,10.30564,43.47535,
85.92,10.30819,43.42801,
85.94,10.31044,43.32821,
85.96,10.31242,43.34797,
85.98,10.31443,43.63359,
86,10.31676,43.99911,
86.02,10.31944,44.17976,
86.04,10.32223,44.10767,
86.06,10.32482,43.86018,
86.08,10.32702,43.66274,
86.1,10.32911,43.76076,
86.12,10.33148,44.07742,
86.14,10.33418,44.31972,
86.16,10.33691,44.29267,
86.18,10.33945,44.15892,
86.2,10.34164,44.02823,
86.22,10.34355,44.0141,
86.24,10.34555,44.22145,
86.26,10.34791,44.52112,
86.28,10.3506,44.64721,
86.3,10.3534,44.65823,
86.32,10.35599,44.52678,
86.34,10.3582,44.39026,
86.36,10.36033,44.4934,
86.38,10.36275,44.79408,
86.4,10.36541,44.82869,
86.42,10.36804,44.58001,
86.44,10.37052,44.42472,
86.46,10.3727,44.38683,
86.48,10.37466,44.45338,
86.5,10.37672,44.70633,
86.52,10.37914,44.91967,
86.54,10.38187,44.93197,
86.56,10.38467,44.76681,
86.58,10.38722,44.51788,
86.6,10.3894,44.39366,
86.62,10.39153,44.63854,
86.64,10.39395,45.0318,
86.66,10.39661,45.29215,
86.68,10.39926,45.26742,
86.7,10.40175,45.02242,
86.72,10.40392,44.67474,
86.74,10.40588,44.33518,
86.76,10.40797,44.29351,
86.78,10.41043,44.4069,
86.8,10.41315,44.32429,
86.82,10.41589,43.86819,
86.84,10.41837,43.29151,
86.86,10.42052,42.89837,
86.88,10.42268,42.85718,
86.9,10.42516,42.86342,
86.92,10.42785,42.78355,
86.94,10.43049,42.79865,
86.96,10.43295,42.83412,
86.98,10.43509,42.69974,
87,10.43704,42.61617,
87.02,10.43915,42.81034,
87.04,10.44164,42.95892,
87.06,10.44437,42.78622,
87.08,10.4471,42.52449,
87.1,10.44955,42.21986,
87.12,10.45172,42.13116,
87.14,10.45394,42.31309,
87.16,10.45648,42.42975,
87.18,10.45917,42.35037,
87.2,10.4618,42.2775,
87.22,10.46423,42.26687,
87.24,10.46632,42.2579,
87.26,10.46824,42.36553,
87.28,10.47038,42.6454,
87.3,10.4729,42.85357,
87.32,10.47565,42.79301,
87.34,10.47835,42.56884,
87.36,10.48075,42.24392,
87.38,10.48289,42.09079,
87.4,10.48512,42.28254,
87.42,10.48764,42.49036,
87.44,10.49031,42.20855,
87.46,10.49293,41.88486,
87.48,10.49535,41.77079,
87.5,10.49745,41.68055,
87.52,10.49941,41.73454,
87.54,10.50158,41.97658,
87.56,10.50411,42.13103,
87.58,10.50683,42.07168,
87.6,10.50948,42.01865,
87.62,10.51185,42.00347,
87.64,10.51398,42.04799,
87.66,10.51624,42.32818,
87.68,10.51883,42.56285,
87.7,10.52153,42.57842,
87.72,10.52414,42.5381,
87.74,10.52651,42.49302,
87.76,10.52856,42.46621,
87.78,10.53051,42.57006,
87.8,10.53273,42.78728,
87.82,10.53531,42.90966,
87.84,10.53804,42.86025,
87.86,10.54068,42.60568,
87.88,10.54301,42.33677,
87.9,10.54514,42.25332,
87.92,10.54742,42.46649,
87.94,10.55001,42.7029,
87.96,10.5527,42.7441,
87.98,10.55531,42.63271,
88,10.55769,41.42773,
88.02,10.55975,39.79675,
88.04,10.56172,39.58326,
88.06,10.56398,40.24116,
88.08,10.56659,41.01948,
88.1,10.56934,41.59318,
88.12,10.57196,41.88941,
88.14,10.57425,42.02357,
88.16,10.57635,42.22863,
88.18,10.57866,42.64195,
88.2,10.58127,42.89868,
88.22,10.58398,42.84604,
88.24,10.58655,42.61267,
88.26,10.58886,42.29139,
88.28,10.59087,42.01563,
88.3,10.59285,42.04659,
88.32,10.59516,42.32794,
88.34,10.59783,42.40762,
88.36,10.60061,42.3717,
88.38,10.60323,42.36081,
88.4,10.6055,42.45694,
88.42,10.60761,42.67622,
88.44,10.6099,43.06764,
88.46,10.61248,43.38725,
88.48,10.61516,43.3391,
88.5,10.61776,43.12696,
88.52,10.62011,42.90565,
88.54,10.62213,42.71568,
88.56,10.62414,42.83471,
88.58,10.62648,43.05685,
88.6,10.62913,43.27329,
88.62,10.63187,43.44889,
88.64,10.63443,43.40101,
88.66,10.63663,43.29275,
88.68,10.63872,43.37243,
88.7,10.64107,43.59054,
88.72,10.64371,43.76929,
88.74,10.64639,43.8209,
88.76,10.64897,43.84845,
88.78,10.65127,43.84274,
88.8,10.65326,43.87132,
88.82,10.65526,44.09049,
88.84,10.6576,44.39652,
88.86,10.66025,44.58845,
88.88,10.66301,44.57188,
88.9,10.66559,44.40421,
88.92,10.66784,44.24982,
88.94,10.66997,44.25006,
88.96,10.67232,44.35283,
88.98,10.67491,44.47634,
89,10.67755,44.32233,
89.02,10.68007,44.00285,
89.04,10.68231,43.73032,
89.06,10.68428,43.65577,
89.08,10.68633,43.89436,
89.1,10.68873,44.22415,
89.12,10.69145,44.45272,
89.14,10.69423,44.46971,
89.16,10.6968,44.41039,
89.18,10.69903,44.30526,
89.2,10.70117,44.45657,
89.22,10.70357,44.73007,
89.24,10.70619,44.80334,
89.26,10.70879,44.70182,
89.28,10.71125,44.54128,
89.3,10.71346,44.20306,
89.32,10.71546,44.04941,
89.34,10.71756,44.23893,
89.36,10.72003,44.3312,
89.38,10.72279,44.33426,
89.4,10.72557,44.27884,
89.42,10.72807,44.09667,
89.44,10.7302,43.9769,
89.46,10.7323,44.17668,
89.48,10.7347,44.57883,
89.5,10.73734,44.87967,
89.52,10.73999,44.88011,
89.54,10.74249,44.70235,
89.56,10.74469,44.47599,
89.58,10.74667,44.50854,
89.6,10.74879,44.85247,
89.62,10.75128,45.19567,
89.64,10.754,45.16351,
89.66,10.75672,44.79918,
89.68,10.75917,44.43909,
89.7,10.76132,44.21331,
89.72,10.7635,44.26431,
89.74,10.76598,44.42349,
89.76,10.76868,44.56785,
89.78,10.77133,44.57982,
89.8,10.77376,44.54189,
89.82,10.77587,44.57744,
89.84,10.77781,44.74867,
89.86,10.77994,45.12214,
89.88,10.78246,45.51113,
89.9,10.78524,45.60612,
89.92,10.78802,45.4265,
89.94,10.79047,45.20726,
89.96,10.7926,45.15525,
89.98,10.79477,45.39397,
90,10.79727,45.67507,
90.02,10.79995,45.69609,
90.04,10.80255,45.534,
90.06,10.80494,45.31925,
90.08,10.80699,45.13785,
90.1,10.80892,45.23322,
90.12,10.8111,45.67281,
90.14,10.81368,45.93615,
90.16,10.81647,45.96698,
90.18,10.81922,46.00683,
90.2,10.82165,45.96587,
90.22,10.82377,46.03387,
90.24,10.82593,46.30538,
90.26,10.8284,46.55361,
90.28,10.83104,46.49727,
90.3,10.83364,46.38171,
90.32,10.83605,46.25483,
90.34,10.83816,46.2005,
90.36,10.84014,46.33593,
90.38,10.84235,46.65269,
90.4,10.84493,46.81984,
90.42,10.8477,46.71012,
90.44,10.85038,46.39325,
90.46,10.85271,46.10075,
90.48,10.85478,46.02368,
90.5,10.857,45.91684,
90.52,10.85957,45.87644,
90.54,10.8623,45.71051,
90.56,10.86495,45.6239,
90.58,10.86733,45.69379,
90.6,10.86938,45.7611,
90.62,10.87132,45.94564,
90.64,10.87352,46.30464,
90.66,10.87609,46.57439,
90.68,10.87885,46.58408,
90.7,10.88155,46.41532,
90.72,10.8839,46.19979,
90.74,10.88603,46.14716,
90.76,10.88831,46.46751,
90.78,10.89092,46.87841,
90.8,10.89361,47.04866,
90.82,10.89616,47.0068,
90.84,10.89845,46.94216,
90.86,10.90044,46.87398,
90.88,10.90239,46.9902,
90.9,10.90466,47.16563,
90.92,10.90731,47.17585,
90.94,10.91015,47.0932,
90.96,10.91285,46.86424,
90.98,10.91515,46.6357,
91,10.91722,46.6208,
91.02,10.91949,46.83482,
91.04,10.92208,47.09261,
91.06,10.92474,47.11917,
91.08,10.92728,46.99749,
91.1,10.92959,46.85176,
91.12,10.93163,46.78438,
91.14,10.93364,46.93268,
91.16,10.93595,47.20211,
91.18,10.93863,47.31295,
91.2,10.94147,47.22915,
91.22,10.94415,47.08952,
91.24,10.94641,46.91776,
91.26,10.94849,47.01739,
91.28,10.9508,47.33951,
91.3,10.95341,47.54471,
91.32,10.95607,47.43683,
91.34,10.95859,47.14566,
91.36,10.96085,46.96093,
91.38,10.96284,46.85252,
91.4,10.96486,46.99811,
91.42,10.96721,47.38776,
91.44,10.96988,47.65226,
91.46,10.97267,47.53971,
91.48,10.97525,47.28053,
91.5,10.97743,47.10603,
91.52,10.97951,47.28186,
91.54,10.98187,47.63815,
91.56,10.98457,47.82811,
91.58,10.98731,47.78691,
91.6,10.98985,47.57023,
91.62,10.99205,47.33512,
91.64,10.99397,47.24665,
91.66,10.99596,47.44133,
91.68,10.9983,47.71342,
91.7,11.00099,47.90023,
91.72,11.00381,47.91007,
91.74,11.00642,47.76274,
91.76,11.00863,47.64779,
91.78,11.01074,47.79031,
91.8,11.01312,48.03979,
91.82,11.01576,48.05483,
91.84,11.0184,47.98009,
91.86,11.02089,47.94198,
91.88,11.02309,47.88506,
91.9,11.02506,47.87199,
91.92,11.02711,48.02596,
91.94,11.02952,48.35101,
91.96,11.03225,48.62637,
91.98,11.03505,48.752,
92,11.03762,48.7287,
92.02,11.03982,48.67696,
92.04,11.04194,48.83728,
92.06,11.04434,49.13589,
92.08,11.04699,49.20652,
92.1,11.04965,49.10048,
92.12,11.05215,48.9386,
92.14,11.05434,48.72156,
92.16,11.0563,48.55468,
92.18,11.05838,48.66817,
92.2,11.06081,48.95676,
92.22,11.06354,49.10745,
92.24,11.0663,49.03376,
92.26,11.06879,48.73424,
92.28,11.07094,48.59015,
92.3,11.07308,48.82861,
92.32,11.07554,49.19251,
92.34,11.07823,49.32598,
92.36,11.08088,49.09008,
92.38,11.08335,48.86693,
92.4,11.08552,48.75967,
92.42,11.08748,48.80615,
92.44,11.08958,49.04836,
92.46,11.09205,49.26769,
92.48,11.09478,49.26971,
92.5,11.0975,49.04666,
92.52,11.09995,48.88734,
92.54,11.10212,48.90377,
92.56,11.10433,49.26255,
92.58,11.10686,49.66687,
92.6,11.10958,49.80094,
92.62,11.11223,49.83591,
92.64,11.11466,49.82504,
92.66,11.11675,49.76276,
